DateTime,Open,High,Low,Close,Volume
2017-10-17,5760.0000000000,5774.9800000000,5508.6300000000,5595.0000000000,1429.8693760000
2017-10-18,5595.0000000000,5596.0000000000,5037.9500000000,5512.0600000000,2317.8043730000
2017-10-19,5513.0000000000,5710.0000000000,5490.2600000000,5683.9000000000,1881.7221070000
2017-10-20,5683.9000000000,6110.0000000000,5600.0000000000,6010.0100000000,1972.9772200000
2017-10-21,6013.7200000000,6171.0000000000,5850.0300000000,6024.9700000000,1664.3076930000
2017-10-22,6024.9700000000,6060.0000000000,5720.0300000000,5950.0200000000,1362.0922160000
2017-10-23,5950.0200000000,6080.0000000000,5621.0300000000,5915.9300000000,1812.5577150000
2017-10-24,5909.4700000000,5925.0000000000,5450.0000000000,5477.0300000000,2580.4187670000
2017-10-25,5477.0300000000,5704.9600000000,5286.9800000000,5689.9900000000,2282.8132050000
2017-10-26,5689.9900000000,5939.9900000000,5650.0000000000,5861.7700000000,1972.9658820000
2017-10-27,5861.7700000000,5980.0000000000,5649.2400000000,5768.8300000000,1403.7064160000
2017-10-28,5768.8300000000,5850.0200000000,5630.0300000000,5719.6400000000,1276.7544120000
2017-10-29,5719.6400000000,6189.8800000000,5648.0100000000,6169.9800000000,1804.7781730000
2017-10-30,6133.0100000000,6248.6800000000,6030.0000000000,6120.5000000000,1473.6870430000
2017-10-31,6120.5000000000,6498.0100000000,6100.0000000000,6463.0000000000,1511.7749250000
2017-11-01,6463.0000000000,6774.6700000000,6338.0200000000,6753.9800000000,1675.6151880000
2017-11-02,6753.9800000000,7300.0000000000,6685.1000000000,7019.9800000000,2503.6108030000
2017-11-03,7010.3100000000,7346.3400000000,6923.0000000000,7115.0400000000,1891.4975920000
2017-11-04,7115.0200000000,7480.9900000000,6901.0000000000,7357.0900000000,1399.1917670000
2017-11-05,7357.2700000000,7590.2500000000,7279.0200000000,7345.0100000000,1207.8323300000
2017-11-06,7345.1000000000,7401.0000000000,6906.0000000000,6960.1200000000,1763.0192610000
2017-11-07,6981.7200000000,7198.4900000000,6901.0000000000,7064.0400000000,1440.2594940000
2017-11-08,7064.0400000000,7770.0200000000,6651.0000000000,7303.0000000000,2822.2988020000
2017-11-09,7303.0100000000,7392.0000000000,7015.0000000000,7079.9900000000,1913.3983080000
2017-11-10,7079.0000000000,7279.9100000000,6255.0100000000,6506.9800000000,3254.7041050000
2017-11-11,6503.0000000000,6797.9800000000,6100.0000000000,6245.0500000000,2754.1568610000
2017-11-12,6245.0500000000,6630.0000000000,5325.0100000000,5811.0300000000,4968.4830690000
2017-11-13,5839.9400000000,6697.4700000000,5699.9900000000,6465.9900000000,2621.2430390000
2017-11-14,6465.9900000000,6684.9800000000,6311.0700000000,6574.9900000000,1254.2925310000
2017-11-15,6575.9900000000,7298.0000000000,6575.9900000000,7240.0600000000,1779.6058450000
2017-11-16,7240.1400000000,7940.0000000000,7076.0000000000,7864.5000000000,2331.9567500000
2017-11-17,7876.9800000000,7989.0000000000,7451.0000000000,7699.1900000000,3982.3959250000
2017-11-18,7699.1900000000,7819.9900000000,7422.0000000000,7761.9400000000,3954.2664770000
2017-11-19,7761.9400000000,8123.1500000000,7650.3300000000,8038.0000000000,3867.3404440000
2017-11-20,8057.1100000000,8319.9900000000,7954.0000000000,8212.0000000000,3886.6343480000
2017-11-21,8212.4900000000,8400.0000000000,7801.0000000000,8119.5100000000,4544.4740160000
2017-11-22,8119.5100000000,8322.6800000000,8091.0900000000,8205.9200000000,3545.0057100000
2017-11-23,8233.0300000000,8260.0000000000,8000.0000000000,8019.9900000000,4093.9526870000
2017-11-24,8019.9700000000,8369.0000000000,7850.0000000000,8138.0000000000,4411.7891120000
2017-11-25,8138.9900000000,8734.7800000000,8090.0000000000,8700.0100000000,4292.6236820000
2017-11-26,8700.0400000000,9350.0000000000,8604.7200000000,9128.0200000000,4147.3802370000
2017-11-27,9128.0000000000,9654.2800000000,9112.0400000000,9650.0000000000,4521.6257070000
2017-11-28,9650.0000000000,9939.0000000000,9570.5000000000,9896.8000000000,4917.2109850000
2017-11-29,9896.7900000000,11300.0300000000,8520.0000000000,9687.8800000000,13352.5387150000
2017-11-30,9687.8800000000,10900.0000000000,8850.8000000000,9838.9600000000,9389.5743290000
2017-12-01,9837.0000000000,10898.0000000000,9380.0000000000,10782.9900000000,6134.9236330000
2017-12-02,10775.0400000000,11190.0000000000,10620.0000000000,10890.0100000000,4765.4397570000
2017-12-03,10902.6900000000,11825.0000000000,10500.0000000000,11165.4100000000,5346.6365240000
2017-12-04,11165.4100000000,11616.0000000000,10802.0000000000,11616.0000000000,4629.7693590000
2017-12-05,11608.3100000000,11853.0000000000,11447.6800000000,11699.9900000000,5533.7383760000
2017-12-06,11689.3800000000,13615.2300000000,11681.7700000000,13545.5300000000,6694.8057300000
2017-12-07,13550.0400000000,16649.9600000000,13050.0000000000,16533.1100000000,7484.5203070000
2017-12-08,16552.9000000000,17204.9900000000,14015.0000000000,15880.0000000000,17583.8247980000
2017-12-09,15750.5500000000,16269.3000000000,12535.0000000000,14699.9700000000,13910.3422410000
2017-12-10,14654.7300000000,15720.1200000000,12368.0000000000,14946.2600000000,16548.2280450000
2017-12-11,15071.0800000000,17470.0000000000,14934.7700000000,16560.0200000000,11812.4901410000
2017-12-12,16560.0200000000,16976.4500000000,15875.0000000000,16350.0000000000,9433.2520640000
2017-12-13,16350.0000000000,16546.0000000000,14666.5600000000,16020.4200000000,12410.3096410000
2017-12-14,16025.8700000000,16445.0000000000,15450.0000000000,16340.0000000000,11607.4475490000
2017-12-15,16334.9600000000,17991.0000000000,16307.7900000000,17516.8100000000,9169.8105930000
2017-12-16,17518.0000000000,19539.0000000000,17190.0100000000,19102.6600000000,4200.6247220000
2017-12-17,19113.0000000000,19798.6800000000,18510.0000000000,18860.0200000000,9176.3017150000
2017-12-18,18893.1100000000,19300.0000000000,17029.9800000000,18856.2500000000,10614.1928760000
2017-12-19,18856.2500000000,18950.0000000000,16300.0000000000,17295.2000000000,13210.7482200000
2017-12-20,17295.2000000000,17720.3500000000,14777.6600000000,16488.9800000000,13450.4966930000
2017-12-21,16480.5200000000,17309.5000000000,14022.0000000000,15492.6400000000,20324.2173000000
2017-12-22,15514.0300000000,15699.3400000000,10961.0000000000,13326.6100000000,36076.2711750000
2017-12-23,13326.6100000000,14950.0000000000,12978.1800000000,13300.0000000000,13141.5388750000
2017-12-24,13300.0000000000,13819.9900000000,11640.0000000000,13500.0000000000,28557.5349880000
2017-12-25,13500.0000000000,14300.0000000000,12708.0000000000,13699.3400000000,15748.2076070000
2017-12-26,13699.3400000000,16050.0000000000,13533.0000000000,15689.0100000000,15034.6681040000
2017-12-27,15709.9800000000,16498.0500000000,14200.1500000000,15459.9900000000,14959.8647230000
2017-12-28,15459.9700000000,15539.9900000000,13150.0000000000,14182.1100000000,21717.8580140000
2017-12-29,14199.1400000000,14981.0000000000,13850.0000000000,14378.9000000000,18072.0081160000
2017-12-30,14378.9900000000,14398.8500000000,11750.0000000000,12440.0100000000,19221.1580390000
2017-12-31,12345.1000000000,14050.1100000000,12149.9800000000,13716.3600000000,11768.9897180000
2018-01-01,13715.6500000000,13818.5500000000,12750.0000000000,13380.0000000000,8609.9158440000
2018-01-02,13382.1600000000,15473.4900000000,12890.0200000000,14675.1100000000,20078.0921110000
2018-01-03,14690.0000000000,15307.5600000000,14150.0000000000,14919.5100000000,15905.6676390000
2018-01-04,14919.5100000000,15280.0000000000,13918.0400000000,15059.5400000000,21329.6495740000
2018-01-05,15059.5600000000,17176.2400000000,14600.0000000000,16960.3900000000,23251.4911250000
2018-01-06,16960.3900000000,17143.1300000000,16011.2100000000,17069.7900000000,18571.4575080000
2018-01-07,17069.7900000000,17099.9600000000,15610.0000000000,16150.0300000000,12493.1255580000
2018-01-08,16218.8500000000,16322.3000000000,12812.0000000000,14902.5400000000,26600.6099120000
2018-01-09,14902.5400000000,15500.0000000000,14011.0500000000,14400.0000000000,14315.0042530000
2018-01-10,14401.0000000000,14955.6600000000,13131.3100000000,14907.0900000000,17411.0016550000
2018-01-11,14940.0000000000,14968.6800000000,11400.0000000000,13238.7800000000,33554.7237510000
2018-01-12,13238.7600000000,14109.7800000000,12500.0000000000,13740.0100000000,16417.1621370000
2018-01-13,13749.9500000000,14580.0000000000,13706.1500000000,14210.0000000000,12221.5085280000
2018-01-14,14210.0000000000,14339.5000000000,12569.2000000000,13474.9900000000,17017.8943290000
2018-01-15,13477.9800000000,14249.9900000000,13147.7900000000,13539.9300000000,14652.0947050000
2018-01-16,13500.0000000000,13542.9300000000,9035.0000000000,10900.0000000000,63401.1691750000
2018-01-17,10899.9900000000,11680.9900000000,9037.9400000000,10988.7900000000,72331.7966459999
2018-01-18,10972.5900000000,11878.8200000000,10435.3300000000,10961.9700000000,48464.4349369999
2018-01-19,10960.0000000000,11795.0000000000,10360.0000000000,11474.9800000000,34129.3754210000
2018-01-20,11474.9800000000,13099.0000000000,11412.4500000000,12799.9400000000,28768.8578270000
2018-01-21,12799.8000000000,12799.8000000000,10965.0000000000,11530.0000000000,41379.7734260001
2018-01-22,11530.0000000000,11926.3500000000,9900.2400000000,10760.0500000000,43752.6067910000
2018-01-23,10760.0500000000,11399.0000000000,9905.0000000000,10799.1800000000,37473.9225519999
2018-01-24,10799.1400000000,11570.4800000000,10500.0000000000,11349.9900000000,27158.5877620000
2018-01-25,11349.9600000000,11794.0500000000,10950.2100000000,11175.2700000000,20839.9541830000
2018-01-26,11184.7000000000,11643.0000000000,10311.1500000000,11089.0000000000,33056.8719600000
2018-01-27,11089.0000000000,11650.0000000000,10842.6900000000,11491.0000000000,18860.7683450000
2018-01-28,11499.9800000000,12244.0000000000,11408.0000000000,11879.9500000000,16887.3395240000
2018-01-29,11879.9500000000,11975.0200000000,11139.5500000000,11251.0000000000,14170.3775380000
2018-01-30,11250.1100000000,11308.4200000000,9900.0000000000,10237.5100000000,25554.3729460000
2018-01-31,10230.0000000000,10425.8500000000,9700.0000000000,10285.1000000000,18015.9568050000
2018-02-01,10285.1000000000,10335.0000000000,8750.9900000000,9224.5200000000,33564.7643109999
2018-02-02,9224.5200000000,9250.0000000000,8010.0200000000,8873.0300000000,49971.6269750000
2018-02-03,8873.0300000000,9473.0100000000,8229.0000000000,9199.9600000000,28725.0007350000
2018-02-04,9199.9600000000,9368.0000000000,7930.0000000000,8184.8100000000,32014.3084490000
2018-02-05,8179.9900000000,8382.8000000000,6625.0000000000,6939.9900000000,63402.3144820000
2018-02-06,6939.6300000000,7878.0000000000,6000.0100000000,7652.1400000000,100201.5003070001
2018-02-07,7655.0200000000,8476.0000000000,7150.0100000000,7599.0000000000,60777.6840859999
2018-02-08,7599.0000000000,7844.0000000000,7572.0900000000,7784.0200000000,1521.5373180000
2018-02-09,8230.4600000000,8738.0000000000,8166.0000000000,8683.9300000000,20336.0949250000
2018-02-10,8657.0000000000,9065.7800000000,8120.0000000000,8533.9800000000,49331.3000820000
2018-02-11,8533.9900000000,8549.0000000000,7726.5300000000,8063.8800000000,45025.1879520000
2018-02-12,8063.8200000000,8989.0000000000,8053.0000000000,8903.0000000000,41987.8504900000
2018-02-13,8903.0000000000,8950.0000000000,8351.0000000000,8539.9000000000,35454.9729560000
2018-02-14,8535.1700000000,9489.6000000000,8533.0000000000,9449.9900000000,40811.9528670000
2018-02-15,9449.9800000000,10219.5000000000,9301.5000000000,10000.0900000000,52427.5967149999
2018-02-16,10000.8900000000,10323.3700000000,9666.0000000000,10159.9800000000,38161.2059740000
2018-02-17,10156.0700000000,11075.0700000000,10050.0000000000,11039.5500000000,41882.1084070001
2018-02-18,11039.5500000000,11274.0000000000,10080.0000000000,10383.4300000000,61137.3807280000
2018-02-19,10375.0100000000,11250.0000000000,10270.3300000000,11153.0000000000,40831.4171310000
2018-02-20,11147.1100000000,11786.0100000000,11100.5900000000,11200.9900000000,48153.3542880000
2018-02-21,11195.0700000000,11304.0300000000,10200.0000000000,10437.6000000000,68113.8187539999
2018-02-22,10439.0200000000,10933.4400000000,9679.0000000000,9811.0400000000,67060.1664830000
2018-02-23,9815.5500000000,10435.0000000000,9570.1900000000,10131.0400000000,57202.7023700000
2018-02-24,10131.0400000000,10496.9700000000,9352.0000000000,9694.5100000000,40888.1562990000
2018-02-25,9694.5100000000,9847.0000000000,9274.8000000000,9590.0000000000,28373.5175860000
2018-02-26,9590.0000000000,10444.3200000000,9350.0000000000,10324.0000000000,34878.2927560000
2018-02-27,10321.0000000000,10870.0000000000,10121.0000000000,10569.0400000000,30705.3851230000
2018-02-28,10584.3300000000,11098.0000000000,10300.0000000000,10326.7600000000,30800.9837820000
2018-03-01,10325.6400000000,11060.4100000000,10240.0000000000,10920.0000000000,25092.5539300000
2018-03-02,10923.3600000000,11200.0000000000,10770.0000000000,11039.0000000000,23910.7100900000
2018-03-03,11038.9900000000,11544.0000000000,11015.0100000000,11464.4800000000,21287.1532800000
2018-03-04,11464.4700000000,11565.0000000000,11050.0200000000,11515.0000000000,17122.4825720000
2018-03-05,11515.0000000000,11710.0000000000,11415.0100000000,11454.0000000000,15144.2310630000
2018-03-06,11455.0000000000,11455.0000000000,10555.4800000000,10716.4800000000,29515.5723629999
2018-03-07,10716.4800000000,10899.0000000000,9389.3100000000,9910.0000000000,50647.6710800000
2018-03-08,9910.0000000000,10099.0000000000,9060.0000000000,9271.6400000000,41109.4732259999
2018-03-09,9267.0700000000,9410.0000000000,8329.0000000000,9227.0000000000,64112.2914070000
2018-03-10,9230.0000000000,9490.0000000000,8667.0700000000,8770.2200000000,37180.0128570000
2018-03-11,8770.2200000000,9740.0000000000,8450.0000000000,9533.5700000000,44325.9733859999
2018-03-12,9533.5700000000,9888.8800000000,8780.0000000000,9131.3400000000,42230.3475130000
2018-03-13,9131.3400000000,9474.0000000000,8823.0000000000,9150.0000000000,40191.4093580000
2018-03-14,9151.9200000000,9333.7800000000,7900.2800000000,8170.0000000000,49708.0941080000
2018-03-15,8184.0100000000,8430.0000000000,7650.0000000000,8240.9800000000,52291.0222770000
2018-03-16,8240.9800000000,8611.6400000000,7900.0000000000,8260.0000000000,38815.4098930000
2018-03-17,8260.0000000000,8348.6200000000,7721.9900000000,7824.8000000000,33110.2063290000
2018-03-18,7824.0100000000,8317.4000000000,7322.0000000000,8189.9900000000,59488.2317110001
2018-03-19,8189.0000000000,8705.2300000000,8088.4000000000,8600.0000000000,55297.0849419999
2018-03-20,8595.0100000000,9050.0000000000,8280.0000000000,8909.9800000000,44863.3761660000
2018-03-21,8909.9600000000,9177.0100000000,8750.6000000000,8885.0000000000,39972.4053709999
2018-03-22,8884.8200000000,9100.0000000000,8465.1000000000,8722.9000000000,40617.5568090001
2018-03-23,8720.0000000000,8909.0000000000,8269.0000000000,8898.0300000000,39990.8680080000
2018-03-24,8898.0400000000,8999.9500000000,8491.0000000000,8546.8600000000,35466.6095720000
2018-03-25,8531.2500000000,8669.8500000000,8365.7700000000,8470.1500000000,29001.7693160000
2018-03-26,8470.1400000000,8514.8900000000,7831.0000000000,8134.2300000000,44031.9738320001
2018-03-27,8134.2200000000,8215.9400000000,7730.0000000000,7795.5100000000,37427.6480499999
2018-03-28,7795.5100000000,8109.0000000000,7728.0000000000,7949.3000000000,26401.3316700000
2018-03-29,7949.3000000000,7975.0000000000,6941.1100000000,7090.1400000000,54620.9151250000
2018-03-30,7090.1600000000,7292.4300000000,6600.1000000000,6840.2300000000,65306.0319760000
2018-03-31,6840.2400000000,7223.3600000000,6777.0000000000,6923.9100000000,36868.5390870001
2018-04-01,6922.0000000000,7049.9800000000,6430.0000000000,6813.0100000000,44071.4304630000
2018-04-02,6813.0100000000,7125.0000000000,6765.0000000000,7056.0000000000,32123.5600720000
2018-04-03,7063.9700000000,7520.0000000000,7011.0100000000,7405.2100000000,37787.3318110000
2018-04-04,7405.2100000000,7427.5200000000,6707.0000000000,6796.1000000000,42227.1838040000
2018-04-05,6796.1000000000,6902.0000000000,6566.6900000000,6770.7600000000,39029.7314600000
2018-04-06,6770.0000000000,6850.0000000000,6500.0000000000,6601.3900000000,27455.0119200000
2018-04-07,6601.3900000000,7070.0000000000,6586.2800000000,6895.8000000000,32269.5782670000
2018-04-08,6895.8100000000,7109.1300000000,6880.0000000000,7018.0000000000,21427.6731650000
2018-04-09,7011.0400000000,7185.0000000000,6611.0000000000,6782.7200000000,34078.2972060000
2018-04-10,6781.5500000000,6890.0000000000,6656.0000000000,6843.9000000000,22326.7280950000
2018-04-11,6839.5600000000,6990.0000000000,6787.0000000000,6953.7900000000,23997.8711770000
2018-04-12,6953.7800000000,8012.2300000000,6743.2000000000,7923.0000000000,64861.5959870000
2018-04-13,7922.9900000000,8233.3900000000,7732.0000000000,7877.4100000000,55044.5231480000
2018-04-14,7877.4800000000,8186.0000000000,7810.0000000000,7999.0100000000,31621.2863570000
2018-04-15,8004.0000000000,8429.5400000000,7999.0200000000,8355.0000000000,27945.8726180000
2018-04-16,8355.0700000000,8419.0000000000,7867.0000000000,8064.9200000000,36664.0697150001
2018-04-17,8064.9200000000,8173.7000000000,7825.4000000000,7885.0200000000,32152.6035670000
2018-04-18,7890.9600000000,8236.4300000000,7868.0000000000,8173.0000000000,26969.0445700001
2018-04-19,8173.9900000000,8296.0000000000,8080.0000000000,8278.0000000000,27113.8474640000
2018-04-20,8273.8400000000,8930.0000000000,8177.0900000000,8856.9800000000,39795.3374850000
2018-04-21,8852.1200000000,9035.0000000000,8565.0000000000,8915.3100000000,40872.2299089999
2018-04-22,8915.3100000000,9020.6700000000,8727.6800000000,8787.0200000000,29458.2534800000
2018-04-23,8785.7000000000,8985.0000000000,8745.0000000000,8934.0100000000,25838.1147090000
2018-04-24,8934.0000000000,9731.0100000000,8922.0000000000,9619.9900000000,46268.7901060000
2018-04-25,9618.9600000000,9759.8200000000,8730.0000000000,8869.9900000000,81110.0375890000
2018-04-26,8869.9900000000,9307.4800000000,8651.6200000000,9266.0000000000,43300.3042449999
2018-04-27,9267.0300000000,9395.0000000000,8889.0000000000,8915.3500000000,37241.3470360000
2018-04-28,8915.3500000000,9427.4800000000,8870.0000000000,9348.0000000000,34759.6284200000
2018-04-29,9348.0000000000,9570.5100000000,9163.7400000000,9419.0000000000,38149.8500350000
2018-04-30,9417.0400000000,9458.6400000000,9124.9900000000,9246.0100000000,35002.0338750000
2018-05-01,9246.0100000000,9248.9900000000,8800.4900000000,9071.4800000000,41018.4636329999
2018-05-02,9071.4800000000,9268.0000000000,8970.2000000000,9247.8400000000,26123.5439610000
2018-05-03,9247.8100000000,9844.0000000000,9168.4000000000,9750.0000000000,38768.3882880001
2018-05-04,9750.0000000000,9830.0400000000,9520.8500000000,9713.9900000000,28681.5888790000
2018-05-05,9714.0000000000,10020.0000000000,9682.0000000000,9864.0000000000,24990.0183450000
2018-05-06,9863.9900000000,9970.0000000000,9417.0300000000,9659.0100000000,27690.3515590000
2018-05-07,9661.0200000000,9689.6700000000,9181.0000000000,9365.0000000000,33787.6400120000
2018-05-08,9365.0000000000,9475.7000000000,9060.5400000000,9187.5600000000,25533.8318890000
2018-05-09,9178.0000000000,9390.0000000000,8965.0000000000,9310.0000000000,25673.5248990000
2018-05-10,9310.0000000000,9395.1200000000,8970.0000000000,9002.2000000000,25055.0637180000
2018-05-11,9002.2100000000,9016.8000000000,8341.0000000000,8400.0000000000,48227.0480610000
2018-05-12,8405.9400000000,8646.8800000000,8153.0000000000,8465.9400000000,40241.3208100000
2018-05-13,8475.4400000000,8763.3600000000,8298.0000000000,8679.7100000000,25632.8693620000
2018-05-14,8679.7100000000,8879.9900000000,8277.0000000000,8663.3400000000,37389.6665330001
2018-05-15,8663.3700000000,8859.9900000000,8401.3000000000,8462.0000000000,28126.9561360000
2018-05-16,8462.0000000000,8488.0000000000,8083.0100000000,8330.0000000000,31130.2249799999
2018-05-17,8330.0000000000,8464.0000000000,7979.0000000000,8041.4600000000,25439.8447990000
2018-05-18,8038.8200000000,8273.2100000000,7911.9000000000,8239.8100000000,23476.1582510000
2018-05-19,8238.0100000000,8390.8000000000,8095.7300000000,8233.4900000000,17193.4242760000
2018-05-20,8233.4900000000,8609.0000000000,8163.9000000000,8526.9800000000,19957.0571090000
2018-05-21,8526.9700000000,8595.3100000000,8305.0000000000,8381.2400000000,21516.5964860000
2018-05-22,8386.8900000000,8400.1800000000,7935.1100000000,7977.1100000000,23710.9028580000
2018-05-23,7977.1200000000,8031.9000000000,7425.0000000000,7501.9500000000,42908.6926730000
2018-05-24,7501.9500000000,7730.7300000000,7266.9900000000,7575.0100000000,37845.4465950001
2018-05-25,7578.9900000000,7649.5500000000,7308.1500000000,7457.0000000000,26739.9566400000
2018-05-26,7456.9900000000,7620.0000000000,7300.0000000000,7333.9600000000,19464.0860710000
2018-05-27,7334.0000000000,7400.0000000000,7231.1100000000,7338.9900000000,18706.9455150000
2018-05-28,7338.9900000000,7437.0000000000,7058.0200000000,7099.0000000000,27219.4389630000
2018-05-29,7099.0000000000,7540.0000000000,7032.9500000000,7461.2900000000,39406.8395200000
2018-05-30,7467.9800000000,7569.0000000000,7260.5000000000,7375.9600000000,32041.5836230000
2018-05-31,7382.0700000000,7699.0000000000,7327.5100000000,7485.0100000000,61503.4046290001
2018-06-01,7485.0100000000,7608.5500000000,7355.5400000000,7521.0100000000,28328.4404270000
2018-06-02,7521.0100000000,7697.3300000000,7437.0000000000,7640.0300000000,26720.6902190000
2018-06-03,7636.8100000000,7786.6900000000,7600.0000000000,7714.2600000000,27505.1589510000
2018-06-04,7714.2600000000,7760.5200000000,7446.5000000000,7487.0000000000,32258.8351150000
2018-06-05,7487.0000000000,7679.4900000000,7358.0000000000,7625.0000000000,31722.4929780000
2018-06-06,7626.6400000000,7699.0000000000,7467.0500000000,7658.8400000000,27229.9918980000
2018-06-07,7658.7900000000,7765.0000000000,7620.0000000000,7691.0800000000,25063.5918860000
2018-06-08,7691.0800000000,7703.5000000000,7531.0000000000,7603.4400000000,23396.8046710000
2018-06-09,7603.4400000000,7683.9800000000,7450.0000000000,7491.7300000000,19339.8851760000
