DateTime,Open,High,Low,Close,Volume
2017-08-18 19:00:00,4086.2800000000,4136.4800000000,4015.7000000000,4136.2800000000,60.5980260000
2017-08-18 20:00:00,4135.0000000000,4135.0000000000,3981.1300000000,4021.1100000000,19.9680370000
2017-08-18 21:00:00,4015.4000000000,4015.4000000000,3938.7700000000,3975.6900000000,14.7386310000
2017-08-18 22:00:00,3975.6900000000,4131.8300000000,3938.7700000000,4113.7500000000,29.9062050000
2017-08-18 23:00:00,4113.7500000000,4136.4800000000,4085.8800000000,4108.3700000000,44.9368360000
2017-08-19 00:00:00,4108.3700000000,4178.3100000000,4084.2800000000,4163.4900000000,41.3088770000
2017-08-19 01:00:00,4163.4900000000,4184.6900000000,4143.1100000000,4148.5300000000,28.8351770000
2017-08-19 02:00:00,4148.5300000000,4184.0000000000,4148.5300000000,4156.3900000000,18.7544740000
2017-08-19 03:00:00,4156.3900000000,4180.0000000000,4103.5200000000,4138.5500000000,19.6119200000
2017-08-19 04:00:00,4138.5500000000,4156.0000000000,4046.2600000000,4068.2600000000,17.3532320000
2017-08-19 05:00:00,4068.2600000000,4123.9500000000,4027.8300000000,4077.0000000000,12.5141940000
2017-08-19 06:00:00,4077.0000000000,4082.0000000000,3986.8700000000,3986.8700000000,51.4554310000
2017-08-19 07:00:00,3969.1200000000,4033.4700000000,3933.2100000000,4033.4700000000,31.4292220000
2017-08-19 08:00:00,4033.4700000000,4064.8400000000,3964.0800000000,3999.0000000000,18.0064050000
2017-08-19 09:00:00,3999.0000000000,4082.2500000000,3999.0000000000,4068.2000000000,5.1842230000
2017-08-19 10:00:00,4054.0000000000,4082.0000000000,3982.0800000000,4000.5800000000,5.8868310000
2017-08-19 11:00:00,4016.0000000000,4033.0000000000,3850.0000000000,3957.6000000000,48.1785830000
2017-08-19 12:00:00,3945.1200000000,4095.0000000000,3928.8900000000,4095.0000000000,22.2309840000
2017-08-19 13:00:00,4095.0000000000,4100.0000000000,4035.4900000000,4039.8400000000,12.7056640000
2017-08-19 14:00:00,4066.0000000000,4068.3100000000,4013.7000000000,4042.4100000000,4.3344260000
2017-08-19 15:00:00,4042.4100000000,4063.4400000000,3964.6700000000,3972.0500000000,8.2445040000
2017-08-19 16:00:00,3972.0500000000,4049.6900000000,3953.4000000000,4000.0000000000,4.0841770000
2017-08-19 17:00:00,4000.0000000000,4048.9900000000,3976.7200000000,4027.3700000000,3.0695480000
2017-08-19 18:00:00,4027.3700000000,4096.0000000000,4013.6900000000,4086.2900000000,17.1482020000
2017-08-19 19:00:00,4086.2900000000,4103.9200000000,4073.4700000000,4076.1200000000,1.6231290000
2017-08-19 20:00:00,4088.7100000000,4103.9200000000,4051.4700000000,4075.9800000000,2.9875700000
2017-08-19 21:00:00,4075.9800000000,4149.9900000000,4074.2300000000,4074.2300000000,3.9521940000
2017-08-19 22:00:00,4074.2300000000,4141.0000000000,4074.2300000000,4139.9800000000,2.3580970000
2017-08-19 23:00:00,4139.9800000000,4139.9800000000,4120.7800000000,4139.9800000000,0.0526990000
2017-08-20 00:00:00,4139.9800000000,4139.9800000000,4044.0000000000,4086.0900000000,2.3439240000
2017-08-20 01:00:00,4086.0900000000,4086.0900000000,4052.8200000000,4082.5300000000,1.0611510000
2017-08-20 02:00:00,4082.5300000000,4124.6900000000,4082.5300000000,4124.6900000000,2.8585610000
2017-08-20 03:00:00,4124.6900000000,4124.6900000000,4094.6200000000,4094.6200000000,0.3476470000
2017-08-20 04:00:00,4094.6200000000,4094.6200000000,4091.8000000000,4093.0000000000,0.8092430000
2017-08-20 05:00:00,4093.0000000000,4142.1600000000,4087.0000000000,4117.4100000000,10.7430560000
2017-08-20 06:00:00,4117.4100000000,4117.4100000000,4081.1900000000,4115.4100000000,2.9155510000
2017-08-20 07:00:00,4115.4100000000,4156.5600000000,4081.4000000000,4155.8700000000,14.1360600000
2017-08-20 08:00:00,4155.8700000000,4211.0800000000,4032.6200000000,4184.7300000000,17.3955160000
2017-08-20 09:00:00,4184.7300000000,4184.7300000000,4155.0000000000,4155.0000000000,0.3958800000
2017-08-20 10:00:00,4155.0000000000,4155.0000000000,4109.8400000000,4142.4100000000,0.9470440000
2017-08-20 11:00:00,4104.6800000000,4125.4400000000,4080.0000000000,4106.5300000000,17.2815030000
2017-08-20 12:00:00,4106.5300000000,4125.4300000000,4080.0000000000,4108.4700000000,2.7658400000
2017-08-20 13:00:00,4108.4700000000,4125.0000000000,4063.3500000000,4063.3500000000,1.2581620000
2017-08-20 14:00:00,4063.3500000000,4096.3200000000,4063.3500000000,4096.3200000000,1.4656500000
2017-08-20 15:00:00,4096.3200000000,4125.0000000000,4096.3200000000,4125.0000000000,23.6236140000
2017-08-20 16:00:00,4125.0000000000,4150.0000000000,4091.5900000000,4131.4600000000,23.3669780000
2017-08-20 17:00:00,4131.4600000000,4138.0700000000,4101.4000000000,4129.0000000000,49.2166640000
2017-08-20 18:00:00,4129.3200000000,4158.6100000000,4116.0000000000,4154.5600000000,48.0888750000
2017-08-20 19:00:00,4154.5600000000,4185.9400000000,4144.8500000000,4164.6000000000,49.3230000000
2017-08-20 20:00:00,4161.5900000000,4171.6200000000,4116.0000000000,4140.9300000000,53.4376350000
2017-08-20 21:00:00,4140.9300000000,4156.5600000000,4128.7500000000,4150.0000000000,35.7274240000
2017-08-20 22:00:00,4162.5900000000,4169.9800000000,4132.3100000000,4169.9800000000,38.0985770000
2017-08-20 23:00:00,4151.1400000000,4171.6200000000,4069.1300000000,4086.2900000000,69.4754670000
2017-08-21 00:00:00,4069.1300000000,4119.6200000000,4062.7800000000,4108.2800000000,53.0913250000
2017-08-21 01:00:00,4108.2800000000,4114.8600000000,4080.6600000000,4094.6000000000,55.9691470000
2017-08-21 02:00:00,4094.6000000000,4109.2600000000,4039.0000000000,4079.9400000000,58.9611490000
2017-08-21 03:00:00,4079.9400000000,4104.6800000000,4048.7400000000,4084.7600000000,52.8165220000
2017-08-21 04:00:00,4079.2600000000,4104.6800000000,4047.7500000000,4104.6800000000,39.4907720000
2017-08-21 05:00:00,4104.6800000000,4104.6800000000,4011.0200000000,4016.9000000000,67.1803020000
2017-08-21 06:00:00,4011.0400000000,4032.0100000000,3953.4000000000,3982.9600000000,66.6977450000
2017-08-21 07:00:00,3982.9600000000,4055.9200000000,3970.6300000000,4043.6300000000,49.2063100000
2017-08-21 08:00:00,4043.6300000000,4055.9200000000,4010.7800000000,4036.3000000000,54.9123350000
2017-08-21 09:00:00,4036.3000000000,4077.0700000000,4035.8200000000,4074.0000000000,3.9047080000
2017-08-21 10:00:00,4066.0000000000,4088.1200000000,4066.0000000000,4088.1000000000,5.0905040000
2017-08-21 11:00:00,4088.1000000000,4088.1000000000,4000.0100000000,4023.1100000000,14.9707670000
2017-08-21 12:00:00,4023.1100000000,4023.1100000000,4000.0000000000,4000.0000000000,6.4776800000
2017-08-21 13:00:00,4000.0000000000,4023.1100000000,3934.4300000000,3951.4900000000,22.2079850000
2017-08-21 14:00:00,3914.5900000000,4023.1100000000,3911.7900000000,3989.1700000000,7.6953010000
2017-08-21 15:00:00,3989.1700000000,4022.0000000000,3920.5500000000,4022.0000000000,7.3818300000
2017-08-21 16:00:00,4022.0000000000,4029.0500000000,3951.2600000000,4029.0500000000,7.3165430000
2017-08-21 17:00:00,4029.0500000000,4029.0600000000,3951.2600000000,4016.2000000000,5.0725280000
2017-08-21 18:00:00,3997.5700000000,4029.0600000000,3918.8000000000,3918.8000000000,3.8844770000
2017-08-21 19:00:00,3918.8000000000,4042.1100000000,3918.8000000000,4027.0500000000,8.1933820000
2017-08-21 20:00:00,4027.0500000000,4042.1100000000,3950.0000000000,4025.0400000000,32.1085990000
2017-08-21 21:00:00,4025.0400000000,4070.4900000000,4007.5100000000,4039.1000000000,39.3567120000
2017-08-21 22:00:00,4039.1000000000,4041.2300000000,4008.6300000000,4041.1000000000,18.7926540000
2017-08-21 23:00:00,4041.1000000000,4041.1000000000,3987.5000000000,4016.0000000000,10.9637830000
2017-08-22 00:00:00,4016.0000000000,4016.0000000000,3789.9500000000,3790.0000000000,60.3390170000
2017-08-22 01:00:00,3790.0000000000,3890.5100000000,3688.9700000000,3700.0000000000,30.1265090000
2017-08-22 02:00:00,3700.0000000000,3849.9800000000,3689.0000000000,3849.9800000000,8.3346040000
2017-08-22 03:00:00,3849.9800000000,3862.3900000000,3802.5300000000,3862.3900000000,15.8852160000
2017-08-22 04:00:00,3863.0000000000,3868.5700000000,3450.9800000000,3500.8000000000,28.6660390000
2017-08-22 05:00:00,3500.8000000000,3695.6200000000,3400.0000000000,3626.9900000000,14.4993900000
2017-08-22 06:00:00,3626.9900000000,3854.4600000000,3619.9500000000,3803.0000000000,62.0963690000
2017-08-22 07:00:00,3803.0000000000,3803.0000000000,3733.8000000000,3798.0800000000,61.9597210000
2017-08-22 08:00:00,3798.0800000000,3805.7600000000,3750.0800000000,3794.1200000000,36.8681110000
2017-08-22 09:00:00,3794.1200000000,3920.3100000000,3775.0100000000,3904.5600000000,76.1721780000
2017-08-22 10:00:00,3904.5600000000,3904.5600000000,3826.1200000000,3844.0800000000,59.3221810000
2017-08-22 11:00:00,3844.0700000000,3905.5600000000,3841.1800000000,3866.4800000000,49.3687660000
2017-08-22 12:00:00,3866.4800000000,3990.1200000000,3853.5300000000,3934.0100000000,75.7875840000
2017-08-22 13:00:00,3949.0100000000,3964.7500000000,3874.3500000000,3920.9900000000,38.6238710000
2017-08-22 14:00:00,3874.3800000000,3920.9900000000,3786.8100000000,3849.0000000000,26.1825280000
2017-08-22 15:00:00,3829.5000000000,3921.6300000000,3810.0700000000,3858.2300000000,38.7644380000
2017-08-22 16:00:00,3858.2300000000,3952.8900000000,3853.4700000000,3905.8400000000,34.7797780000
2017-08-22 17:00:00,3905.8400000000,3998.9900000000,3888.7900000000,3943.0000000000,45.2791280000
2017-08-22 18:00:00,3944.0000000000,4104.8200000000,3944.0000000000,4043.7600000000,45.1321430000
2017-08-22 19:00:00,4071.2200000000,4101.2400000000,3984.2300000000,3984.2400000000,34.3446060000
2017-08-22 20:00:00,3984.5000000000,4061.5400000000,3953.1300000000,3960.2900000000,30.5124240000
2017-08-22 21:00:00,3960.2900000000,4038.9600000000,3946.6700000000,3946.6700000000,21.2855730000
2017-08-22 22:00:00,3999.9600000000,4046.1100000000,3944.0400000000,4002.0000000000,31.2649030000
2017-08-22 23:00:00,4009.1000000000,4045.0000000000,3944.0300000000,4040.0000000000,41.0897810000
2017-08-23 00:00:00,4040.0000000000,4077.1800000000,4013.8900000000,4036.0000000000,23.8500370000
2017-08-23 01:00:00,4048.1000000000,4100.0000000000,4035.3800000000,4100.0000000000,46.5764100000
2017-08-23 02:00:00,4101.5300000000,4127.9900000000,4049.7400000000,4083.7200000000,45.8352260000
2017-08-23 03:00:00,4083.7200000000,4126.9900000000,4050.0400000000,4100.4100000000,43.3967110000
2017-08-23 04:00:00,4084.5400000000,4115.8700000000,4054.0100000000,4083.6000000000,37.8694180000
2017-08-23 05:00:00,4084.0000000000,4110.0000000000,4053.1800000000,4053.1800000000,32.8194310000
2017-08-23 06:00:00,4064.0000000000,4099.9900000000,4035.3200000000,4080.0000000000,35.9424930000
2017-08-23 07:00:00,4089.4500000000,4098.8800000000,4052.4900000000,4074.8800000000,35.2082610000
2017-08-23 08:00:00,4081.6300000000,4124.0000000000,4057.0000000000,4124.0000000000,37.6979180000
2017-08-23 09:00:00,4123.8800000000,4242.3200000000,4100.1500000000,4203.1200000000,40.1811970000
2017-08-23 10:00:00,4208.1100000000,4228.0200000000,4188.6300000000,4228.0200000000,24.0628740000
2017-08-23 11:00:00,4228.0200000000,4237.9900000000,4174.0900000000,4237.9900000000,33.0820330000
2017-08-23 12:00:00,4205.9800000000,4265.8000000000,4174.0000000000,4215.6800000000,62.6386900000
2017-08-23 13:00:00,4215.6800000000,4230.9200000000,4155.0000000000,4211.0000000000,81.2482540000
2017-08-23 14:00:00,4166.8900000000,4212.2900000000,4154.5100000000,4174.0000000000,58.3139420000
2017-08-23 15:00:00,4174.0000000000,4226.9500000000,4150.6500000000,4197.0500000000,35.1596830000
2017-08-23 16:00:00,4197.0500000000,4259.5800000000,4197.0500000000,4210.0300000000,71.1497550000
2017-08-23 17:00:00,4220.5600000000,4231.0000000000,4166.2700000000,4166.2700000000,39.1704940000
2017-08-23 18:00:00,4166.2700000000,4191.7100000000,4135.3800000000,4143.3700000000,31.8649330000
2017-08-23 19:00:00,4143.3700000000,4168.9000000000,4103.5100000000,4117.0700000000,32.4524030000
2017-08-23 20:00:00,4117.0700000000,4136.4800000000,4073.4100000000,4118.4000000000,42.7576570000
2017-08-23 21:00:00,4105.2500000000,4178.6500000000,4090.0000000000,4090.0000000000,41.0680840000
2017-08-23 22:00:00,4090.0000000000,4152.0000000000,4069.8000000000,4114.2000000000,27.1386640000
2017-08-23 23:00:00,4151.8800000000,4169.9900000000,4113.7900000000,4114.0100000000,41.6519970000
2017-08-24 00:00:00,4147.0000000000,4154.5500000000,4114.0800000000,4131.0000000000,30.1117360000
2017-08-24 01:00:00,4132.0000000000,4195.0000000000,4113.9000000000,4140.9100000000,30.5662780000
2017-08-24 02:00:00,4141.8800000000,4204.5500000000,4131.9200000000,4131.9200000000,27.8295020000
2017-08-24 03:00:00,4146.9700000000,4163.5900000000,4085.0100000000,4113.5800000000,35.0126340000
2017-08-24 04:00:00,4113.5800000000,4148.1900000000,4090.3900000000,4113.9800000000,32.2475710000
2017-08-24 05:00:00,4113.9800000000,4177.6400000000,4113.4900000000,4132.0900000000,28.1587690000
2017-08-24 06:00:00,4132.0900000000,4177.1800000000,4131.9100000000,4133.4200000000,29.9215360000
2017-08-24 07:00:00,4153.9700000000,4173.9900000000,4133.4100000000,4153.3200000000,32.8515840000
2017-08-24 08:00:00,4153.8000000000,4206.8800000000,4153.3200000000,4200.0000000000,32.2754280000
2017-08-24 09:00:00,4200.0000000000,4224.0000000000,4150.0000000000,4165.0100000000,38.9163460000
2017-08-24 10:00:00,4166.0000000000,4250.9400000000,4165.0100000000,4173.9800000000,66.4945520000
2017-08-24 11:00:00,4173.9800000000,4215.7400000000,4166.6700000000,4202.0000000000,33.8001620000
2017-08-24 12:00:00,4211.7800000000,4224.6400000000,4136.3300000000,4150.8900000000,31.3604720000
2017-08-24 13:00:00,4167.6900000000,4184.4800000000,4148.7800000000,4157.7400000000,38.6406780000
2017-08-24 14:00:00,4173.1100000000,4250.9000000000,4157.7400000000,4221.0000000000,52.3159750000
2017-08-24 15:00:00,4235.9000000000,4250.7800000000,4196.0100000000,4222.0000000000,24.6802170000
2017-08-24 16:00:00,4223.0600000000,4250.7100000000,4207.8600000000,4215.0000000000,29.3156200000
2017-08-24 17:00:00,4225.5000000000,4236.0000000000,4178.2200000000,4188.1800000000,27.5426330000
2017-08-24 18:00:00,4188.1800000000,4221.0000000000,4179.2200000000,4221.0000000000,28.0005810000
2017-08-24 19:00:00,4234.0000000000,4250.7700000000,4206.6100000000,4216.0700000000,26.7205240000
2017-08-24 20:00:00,4216.1000000000,4245.0000000000,4193.1700000000,4193.5000000000,22.5989650000
2017-08-24 21:00:00,4208.1000000000,4234.0000000000,4205.8700000000,4207.0000000000,23.7432910000
2017-08-24 22:00:00,4207.0000000000,4330.6100000000,4206.1100000000,4326.2300000000,28.5379790000
2017-08-24 23:00:00,4326.2400000000,4371.6800000000,4297.7600000000,4316.0100000000,35.7757200000
2017-08-25 00:00:00,4316.0100000000,4369.0000000000,4310.5900000000,4366.0000000000,48.1897840000
2017-08-25 01:00:00,4368.0000000000,4370.0000000000,4328.5800000000,4333.0100000000,36.7002040000
2017-08-25 02:00:00,4333.0100000000,4363.7100000000,4328.5800000000,4363.7100000000,27.6965710000
2017-08-25 03:00:00,4346.1400000000,4363.7100000000,4295.7500000000,4312.6900000000,28.5179670000
2017-08-25 04:00:00,4312.6900000000,4362.0000000000,4310.2000000000,4310.2000000000,30.4769730000
2017-08-25 05:00:00,4310.2000000000,4340.0000000000,4281.0400000000,4281.0400000000,17.8678700000
2017-08-25 06:00:00,4294.7900000000,4333.9600000000,4267.5000000000,4302.7200000000,31.8398450000
2017-08-25 07:00:00,4302.7200000000,4335.0000000000,4300.0000000000,4329.0000000000,21.3248550000
2017-08-25 08:00:00,4317.8100000000,4354.3500000000,4316.5400000000,4332.1700000000,21.3621330000
2017-08-25 09:00:00,4332.1700000000,4352.0000000000,4332.1700000000,4344.5600000000,12.2363600000
2017-08-25 10:00:00,4344.5600000000,4344.5600000000,4298.7400000000,4314.3300000000,15.0394530000
2017-08-25 11:00:00,4331.6700000000,4361.2800000000,4313.0000000000,4361.2700000000,25.7951140000
2017-08-25 12:00:00,4361.2700000000,4361.2700000000,4261.1300000000,4309.6900000000,110.9986090000
2017-08-25 13:00:00,4309.6900000000,4345.0000000000,4297.6600000000,4312.0000000000,20.8010180000
2017-08-25 14:00:00,4312.0000000000,4340.0000000000,4291.5200000000,4305.0000000000,10.6102660000
2017-08-25 15:00:00,4305.0000000000,4422.2900000000,4305.0000000000,4394.3600000000,21.7967630000
2017-08-25 16:00:00,4394.3600000000,4453.9100000000,4375.2900000000,4447.3100000000,17.7847800000
2017-08-25 17:00:00,4447.3100000000,4447.3100000000,4372.2900000000,4402.3200000000,15.8939440000
2017-08-25 18:00:00,4409.4400000000,4449.4400000000,4388.8800000000,4449.4400000000,9.3024070000
2017-08-25 19:00:00,4449.4400000000,4449.4400000000,4284.1100000000,4307.1700000000,9.4181990000
2017-08-25 20:00:00,4326.0000000000,4326.0000000000,4247.4800000000,4286.2900000000,11.5590220000
2017-08-25 21:00:00,4286.2900000000,4336.1300000000,4250.0800000000,4288.9900000000,9.5741530000
2017-08-25 22:00:00,4288.9900000000,4365.0000000000,4288.9900000000,4303.3700000000,8.9527550000
2017-08-25 23:00:00,4303.3700000000,4343.1800000000,4280.6800000000,4280.6800000000,9.8736950000
2017-08-26 00:00:00,4280.6800000000,4315.0000000000,4274.3300000000,4281.0000000000,5.1987000000
2017-08-26 01:00:00,4281.0000000000,4315.0000000000,4281.0000000000,4284.0000000000,4.2592180000
2017-08-26 02:00:00,4284.0000000000,4305.7500000000,4260.6200000000,4266.0400000000,14.6118680000
2017-08-26 03:00:00,4245.0100000000,4297.9400000000,4228.9900000000,4297.9400000000,17.5687820000
2017-08-26 04:00:00,4297.9400000000,4297.9400000000,4271.5100000000,4297.9400000000,0.5465260000
2017-08-26 05:00:00,4297.9400000000,4319.6700000000,4252.4400000000,4295.7500000000,16.8507110000
2017-08-26 06:00:00,4307.7200000000,4319.7000000000,4280.8100000000,4319.7000000000,8.9431470000
2017-08-26 07:00:00,4319.7000000000,4319.7000000000,4297.9400000000,4319.7000000000,2.3669040000
2017-08-26 08:00:00,4319.7000000000,4319.7000000000,4318.7400000000,4319.7000000000,1.6116750000
2017-08-26 09:00:00,4319.7000000000,4319.7000000000,4260.8800000000,4274.8400000000,14.7257990000
2017-08-26 10:00:00,4274.8400000000,4317.9900000000,4274.8400000000,4292.8000000000,6.2917910000
2017-08-26 11:00:00,4307.5000000000,4317.9900000000,4287.7900000000,4288.7200000000,13.5238160000
2017-08-26 12:00:00,4288.7200000000,4306.7400000000,4234.4200000000,4243.9800000000,15.6875330000
2017-08-26 13:00:00,4260.4100000000,4295.0000000000,4221.1400000000,4261.8900000000,9.4375590000
2017-08-26 14:00:00,4258.5300000000,4274.0000000000,4242.0400000000,4274.0000000000,4.2997220000
2017-08-26 15:00:00,4274.0000000000,4275.0000000000,4246.9600000000,4275.0000000000,5.2301700000
2017-08-26 16:00:00,4275.0000000000,4275.0000000000,4212.4100000000,4265.9700000000,10.5176960000
2017-08-26 17:00:00,4265.9700000000,4272.9900000000,4230.0200000000,4255.1900000000,8.8805940000
2017-08-26 18:00:00,4255.1900000000,4273.0000000000,4236.5100000000,4272.0000000000,5.5817250000
2017-08-26 19:00:00,4272.0000000000,4351.3200000000,4258.5100000000,4293.5200000000,22.4510930000
2017-08-26 20:00:00,4293.5200000000,4335.0600000000,4279.0000000000,4333.5600000000,10.6968550000
2017-08-26 21:00:00,4333.5600000000,4345.0000000000,4288.1000000000,4313.9800000000,12.2155160000
2017-08-26 22:00:00,4323.0600000000,4330.0000000000,4288.0900000000,4300.0000000000,8.4069720000
2017-08-26 23:00:00,4300.0000000000,4367.0000000000,4288.0900000000,4337.4400000000,8.2036960000
2017-08-27 00:00:00,4332.5100000000,4368.2000000000,4315.5200000000,4354.0000000000,18.5413350000
2017-08-27 01:00:00,4339.0000000000,4383.0300000000,4338.9300000000,4379.3200000000,19.4118180000
2017-08-27 02:00:00,4379.5000000000,4400.0000000000,4368.1000000000,4368.1000000000,10.6834090000
2017-08-27 03:00:00,4368.1000000000,4379.2400000000,4314.9100000000,4314.9100000000,14.3438260000
2017-08-27 04:00:00,4329.1900000000,4370.8500000000,4303.0200000000,4328.0000000000,12.7398950000
2017-08-27 05:00:00,4328.0000000000,4342.1900000000,4293.4200000000,4320.5200000000,13.1270200000
2017-08-27 06:00:00,4320.5200000000,4344.9000000000,4314.8900000000,4314.9000000000,13.0769410000
2017-08-27 07:00:00,4335.1100000000,4342.9600000000,4298.7500000000,4313.8400000000,8.5343430000
2017-08-27 08:00:00,4331.2900000000,4352.3400000000,4302.1200000000,4302.1400000000,16.1168070000
2017-08-27 09:00:00,4323.9000000000,4345.8100000000,4302.1100000000,4320.8100000000,12.8687440000
2017-08-27 10:00:00,4320.8100000000,4330.0000000000,4285.5600000000,4302.7300000000,13.8207140000
2017-08-27 11:00:00,4302.7300000000,4344.9900000000,4285.8000000000,4323.3700000000,14.3324170000
2017-08-27 12:00:00,4323.3700000000,4340.0000000000,4298.6600000000,4298.6600000000,11.0000330000
2017-08-27 13:00:00,4314.1100000000,4333.6800000000,4285.5400000000,4312.6900000000,11.8988160000
2017-08-27 14:00:00,4312.6900000000,4324.3600000000,4295.8900000000,4312.1900000000,5.1837410000
2017-08-27 15:00:00,4312.1900000000,4335.0000000000,4295.2800000000,4325.0000000000,7.1948340000
2017-08-27 16:00:00,4290.0100000000,4339.9900000000,4290.0100000000,4306.0000000000,10.8470710000
2017-08-27 17:00:00,4339.9900000000,4370.9200000000,4306.0100000000,4340.0000000000,21.1151320000
2017-08-27 18:00:00,4369.0000000000,4370.9200000000,4335.0000000000,4368.4100000000,5.6244520000
2017-08-27 19:00:00,4368.4100000000,4386.7800000000,4327.6200000000,4368.4100000000,34.5246050000
2017-08-27 20:00:00,4336.1200000000,4386.7900000000,4336.1200000000,4345.0000000000,29.2369130000
2017-08-27 21:00:00,4386.0000000000,4386.0000000000,4336.0900000000,4370.0000000000,16.7465050000
2017-08-27 22:00:00,4370.0000000000,4371.4200000000,4315.1600000000,4315.1600000000,11.0393540000
2017-08-27 23:00:00,4315.1600000000,4367.4000000000,4309.6000000000,4310.0100000000,18.6838600000
2017-08-28 00:00:00,4310.0100000000,4326.9900000000,4282.2000000000,4282.2000000000,29.5324510000
2017-08-28 01:00:00,4282.2000000000,4317.2000000000,4265.4500000000,4280.0400000000,26.8153340000
2017-08-28 02:00:00,4280.0400000000,4330.3600000000,4258.7800000000,4295.0000000000,7.8099950000
2017-08-28 03:00:00,4295.0000000000,4310.0000000000,4239.3600000000,4239.3700000000,9.1375750000
2017-08-28 04:00:00,4239.3700000000,4252.7600000000,4124.5400000000,4227.0000000000,39.3543780000
2017-08-28 05:00:00,4227.0000000000,4251.9200000000,4150.1000000000,4169.0100000000,21.4900940000
2017-08-28 06:00:00,4223.8000000000,4282.0700000000,4199.0100000000,4221.0400000000,16.8565970000
2017-08-28 07:00:00,4221.0400000000,4297.1100000000,4207.4200000000,4261.9000000000,16.6961290000
